seq_id,study_label,arm_id,outcome_id,llm_mean,llm_n,human_mean,human_n,comparable,note,human_norm,llm_norm
159,"Fake News: Susceptibility, Awareness and Solutions",score_revelation_treatment,posterior_beliefs_about_ability,7.12,50,1.887,2413,True,"fuzzy_outcome_match:error_in_posterior_beliefs_poe(sim=posterior_beliefs_about_ability,score=0.62)",-1.0,0.5948
159,"Fake News: Susceptibility, Awareness and Solutions",score_revelation_treatment,prior_beliefs_about_ability,7.1,50,1.887,2413,True,"fuzzy_outcome_match:error_in_posterior_beliefs_poe(sim=prior_beliefs_about_ability,score=0.53)",-1.0,0.5872
159,"Fake News: Susceptibility, Awareness and Solutions",treatment,confidence_in_beliefs,0.985,50,,,False,outcome not found in GT extraction,,
159,"Fake News: Susceptibility, Awareness and Solutions",treatment,fake_news_detection_ability,1.0,50,,,False,outcome not found in GT extraction,,
159,"Fake News: Susceptibility, Awareness and Solutions",treatment,mid_task_beliefs_about_ability,7.06,50,,,False,outcome not found in GT extraction,,
159,"Fake News: Susceptibility, Awareness and Solutions",treatment,posterior_beliefs_about_ability,7.0,50,,,False,outcome not found in GT extraction,,
159,"Fake News: Susceptibility, Awareness and Solutions",treatment,prior_beliefs_about_ability,7.08,50,,,False,outcome not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,a_job_involving_more_direct_engagement_with_commun,job_attraction,0.76,50,0.5,9006,True,,-0.9336,-2.5971
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,aboutaverage,job_attraction,0.86,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,alargepartofyourpotentialpay_20,job_attraction,0.86,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,amoderatepartofyourpotentialpay_10,job_attraction,1.0,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,an_average_or_high_income_community,job_attraction,0.98,50,0.563,9006,True,,0.8692,0.371
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,analysisidentifyingcommunityneeds,job_attraction,0.9,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,analytical_job,job_attraction,1.0,50,0.558,9006,True,,0.7261,0.6409
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,asmallpartofyourpotentialpay_5,job_attraction,0.98,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,asupervisorevaluationofyourwork,job_attraction,1.0,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,attendancenumbersforprojecthopeevents,job_attraction,0.98,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,averageincome,job_attraction,0.96,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,changesincommunitycrime_poverty_andblight,job_attraction,0.92,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,coordinationwithcommunitygroupsandorganizations,job_attraction,0.98,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,directinteractionwithcommunityresidents,job_attraction,0.92,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,fixed_pay_job,job_attraction,0.96,50,0.5,9006,True,,-0.9336,0.1012
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,frequentlyrequired,job_attraction,0.94,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,frequentparticipation,job_attraction,0.86,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,highincome,job_attraction,0.98,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,low_income_community,job_attraction,1.0,50,0.5,9006,True,,-0.9336,0.6409
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,lowincome,job_attraction,0.32,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,moderateparticipation,job_attraction,0.62,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,mostly_non_white,job_attraction,0.98,50,0.594,9006,True,,1.7563,0.371
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,mostly_white_community,job_attraction,0.96,50,0.5,9006,True,,-0.9336,0.1012
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,mostlyafricanamerican,job_attraction,0.78,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,mostlyhispanic,job_attraction,0.76,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,mostlywhite,job_attraction,0.54,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,multiracial,job_attraction,0.88,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,neverrequired,job_attraction,0.94,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,noperformancebonuses_fixedsalary,job_attraction,1.0,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,occasionallyrequired,job_attraction,0.8,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,performance_bonuses,job_attraction,0.98,50,0.546,9006,True,,0.3827,0.371
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,rareparticipation,job_attraction,0.74,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,satisfactionsurveysofprojecthopeeventparticipants,job_attraction,0.9,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,slightlyaboveaverage,job_attraction,0.94,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,slightlybelowaverage,job_attraction,0.38,50,,,False,arm not found in GT extraction,,
162,Job Characteristics and Attraction to Public Sector Employment: The Moderating Effects of Public Service Motivation and Self-Efficacy,teamworkwithpeersandsupervisors,job_attraction,1.0,50,,,False,arm not found in GT extraction,,
164,Polarization and openness to others ,control,change_in_views,1.0,50,0.328,842,True,"fuzzy_outcome_match:change_in_views_abortion(sim=change_in_views,score=0.77)",-0.8222,-0.4412
164,Polarization and openness to others ,control,level_of_engagement,1.0,50,0.925,842,True,"fuzzy_outcome_match:willingness_to_engage(sim=level_of_engagement,score=0.55)",1.2222,-0.4412
164,Polarization and openness to others ,control,policy_views,7.04,50,0.328,842,True,"fuzzy_outcome_match:change_in_views_abortion(sim=policy_views,score=0.39)",-0.8222,1.5049
164,Polarization and openness to others ,control,reason_views_did_not_change,0.5,50,0.328,842,True,"fuzzy_outcome_match:change_in_views_abortion(sim=reason_views_did_not_change,score=0.43)",-0.8222,-0.6023
164,Polarization and openness to others ,control,willingness_to_engage,0.52,50,0.925,842,True,,1.2222,-0.5958
164,Polarization and openness to others ,t1_etiq,change_in_views,1.0,50,0.3412,827,True,"fuzzy_outcome_match:change_in_views_abortion(sim=change_in_views,score=0.77)",-0.777,-0.4412
164,Polarization and openness to others ,t1_etiq,level_of_engagement,1.0,50,0.9321,827,True,"fuzzy_outcome_match:willingness_to_engage(sim=level_of_engagement,score=0.55)",1.2465,-0.4412
164,Polarization and openness to others ,t1_etiq,policy_views,8.9,50,0.3412,827,True,"fuzzy_outcome_match:change_in_views_abortion(sim=policy_views,score=0.39)",-0.777,2.1041
164,Polarization and openness to others ,t1_etiq,reason_views_did_not_change,0.88,50,0.3412,827,True,"fuzzy_outcome_match:change_in_views_abortion(sim=reason_views_did_not_change,score=0.43)",-0.777,-0.4799
164,Polarization and openness to others ,t1_etiq,willingness_to_engage,0.52,50,0.9321,827,True,,1.2465,-0.5958
164,Polarization and openness to others ,t2_values,change_in_views,1.0,50,0.32,838,True,"fuzzy_outcome_match:change_in_views_abortion(sim=change_in_views,score=0.77)",-0.8496,-0.4412
164,Polarization and openness to others ,t2_values,level_of_engagement,1.0,50,0.9198,838,True,"fuzzy_outcome_match:willingness_to_engage(sim=level_of_engagement,score=0.55)",1.2044,-0.4412
164,Polarization and openness to others ,t2_values,policy_views,9.54,50,0.32,838,True,"fuzzy_outcome_match:change_in_views_abortion(sim=policy_views,score=0.39)",-0.8496,2.3103
164,Polarization and openness to others ,t2_values,reason_views_did_not_change,0.89,50,0.32,838,True,"fuzzy_outcome_match:change_in_views_abortion(sim=reason_views_did_not_change,score=0.43)",-0.8496,-0.4766
164,Polarization and openness to others ,t2_values,willingness_to_engage,0.75,50,0.9198,838,True,,1.2044,-0.5217
169,Preferences for Giving Versus Preferences for Redistribution,giving_to_many_large_groups,giving_decisions_in_each_scenario_described_above,0.945,200,0.151,,True,,-2.1905,1.0651
169,Preferences for Giving Versus Preferences for Redistribution,giving_to_many_small_groups,giving_decisions_in_each_scenario_described_above,0.99,200,0.334,,True,,-0.6208,2.0119
169,Preferences for Giving Versus Preferences for Redistribution,giving_to_one_of_many_large_groups,giving_decisions_in_each_scenario_described_above,0.895,200,0.344,,True,,-0.535,0.0131
169,Preferences for Giving Versus Preferences for Redistribution,giving_to_one_of_many_small_groups,giving_decisions_in_each_scenario_described_above,0.865,200,0.431,,True,,0.2112,-0.618
169,Preferences for Giving Versus Preferences for Redistribution,giving_to_one_partner_large_groups,giving_decisions_in_each_scenario_described_above,0.89,200,0.487,,True,,0.6916,-0.092
169,Preferences for Giving Versus Preferences for Redistribution,giving_to_one_partner_small_groups,giving_decisions_in_each_scenario_described_above,0.885,200,0.506,,True,,0.8545,-0.1972
169,Preferences for Giving Versus Preferences for Redistribution,vote_redistribution_large_groups,giving_decisions_in_each_scenario_described_above,0.845,200,0.489,,True,,0.7087,-1.0388
169,Preferences for Giving Versus Preferences for Redistribution,vote_redistribution_small_groups,giving_decisions_in_each_scenario_described_above,0.84,200,0.509,,True,,0.8803,-1.144
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,agree_to_be_vaccinated_in_spring_2021_with_covid_v,1.0,50,0.518,,True,,0.2023,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,allowing_indoor_dining_at_restaurants,1.0,50,0.512,,True,,0.1752,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,allowing_indoor_seating_at_bars,1.0,50,0.44,,True,,-0.1503,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,believe_the_coronavirus_is_under_control_in_your_s,1.0,50,0.267,,True,,-0.9324,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,book_a_flight_for_business_travel,3.76,50,0.184,,True,,-1.3076,1.6071
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,book_a_flight_for_personal_travel,3.78,50,0.252,,True,,-1.0002,1.6232
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,book_a_hotel_room_or_vacation_rental,3.68,50,0.282,,True,,-0.8646,1.5426
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,confidence_in_safety_from_covid,4.0,50,0.24,,True,,-1.0544,1.8007
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,eat_at_a_restaurant,3.76,50,0.51,,True,,0.1661,1.6071
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,prohibiting_large_indoor_social_gatherings,1.0,50,0.745,,True,,1.2285,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,providing_in_person_schooling_for_college_students,1.0,50,0.603,,True,,0.5866,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,providing_in_person_schooling_for_k_12_students,1.0,50,0.662,,True,,0.8533,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,requiring_non_essential_businesses_to_close_in_per,1.0,50,0.479,,True,,0.026,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,requiring_people_to_wear_masks_in_indoor_public_sp,1.0,50,0.844,,True,,1.676,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,1_the_american_academy_of_pediatrics_a_leading_gro,requiring_workers_to_wear_mask,1.0,50,0.852,,True,,1.7122,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,agree_to_be_vaccinated_in_spring_2021_with_covid_v,0.73,50,0.532,,True,,0.2656,-0.8364
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,allowing_indoor_dining_at_restaurants,0.74,50,0.494,,True,,0.0938,-0.8283
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,allowing_indoor_seating_at_bars,0.8,50,0.394,,True,,-0.3583,-0.7799
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,believe_the_coronavirus_is_under_control_in_your_s,0.76,50,0.258,,True,,-0.9731,-0.8122
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,book_a_flight_for_business_travel,3.0,50,0.149,,True,,-1.4658,0.9942
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,book_a_flight_for_personal_travel,3.22,50,0.198,,True,,-1.2443,1.1716
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,book_a_hotel_room_or_vacation_rental,3.18,50,0.234,,True,,-1.0816,1.1394
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,confidence_in_safety_from_covid,3.86,50,0.208,,True,,-1.1991,1.6878
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,eat_at_a_restaurant,3.22,50,0.443,,True,,-0.1367,1.1716
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,prohibiting_large_indoor_social_gatherings,0.8,50,0.785,,True,,1.4093,-0.7799
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,providing_in_person_schooling_for_college_students,0.84,50,0.578,,True,,0.4735,-0.7477
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,providing_in_person_schooling_for_k_12_students,0.86,50,0.615,,True,,0.6408,-0.7316
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,requiring_non_essential_businesses_to_close_in_per,0.84,50,0.542,,True,,0.3108,-0.7477
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,requiring_people_to_wear_masks_in_indoor_public_sp,0.86,50,0.857,,True,,1.7348,-0.7316
174,Effects of COVID information on Consumer Behavior and Policy Preferences,2_as_of_october_31_2020_the_centers_for_diseaseeco,requiring_workers_to_wear_mask,0.78,50,0.871,,True,,1.7981,-0.7961
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,agree_to_be_vaccinated_in_spring_2021_with_covid_v,0.97,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,allowing_indoor_dining_at_restaurants,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,allowing_indoor_seating_at_bars,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,believe_the_coronavirus_is_under_control_in_your_s,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,book_a_flight_for_business_travel,3.38,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,book_a_flight_for_personal_travel,3.2,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,book_a_hotel_room_or_vacation_rental,3.2,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,confidence_in_safety_from_covid,3.98,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,eat_at_a_restaurant,3.3,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,prohibiting_large_indoor_social_gatherings,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,providing_in_person_schooling_for_college_students,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,providing_in_person_schooling_for_k_12_students,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,requiring_non_essential_businesses_to_close_in_per,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,requiring_people_to_wear_masks_in_indoor_public_sp,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,3_according_to_data_from_the_centers_for_dis_ease,requiring_workers_to_wear_mask,1.0,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,agree_to_be_vaccinated_in_spring_2021_with_covid_v,0.61,50,0.55,,True,,0.347,-0.9332
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,allowing_indoor_dining_at_restaurants,0.56,50,0.438,,True,,-0.1593,-0.9735
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,allowing_indoor_seating_at_bars,0.66,50,0.348,,True,,-0.5662,-0.8928
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,believe_the_coronavirus_is_under_control_in_your_s,0.54,50,0.258,,True,,-0.9731,-0.9896
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,book_a_flight_for_business_travel,3.74,50,0.136,,True,,-1.5246,1.591
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,book_a_flight_for_personal_travel,3.7,50,0.185,,True,,-1.3031,1.5587
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,book_a_hotel_room_or_vacation_rental,3.56,50,0.241,,True,,-1.0499,1.4458
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,confidence_in_safety_from_covid,3.54,50,0.231,,True,,-1.0951,1.4297
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,eat_at_a_restaurant,3.6,50,0.395,,True,,-0.3537,1.4781
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,prohibiting_large_indoor_social_gatherings,0.5,50,0.723,,True,,1.129,-1.0219
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,providing_in_person_schooling_for_college_students,0.72,50,0.476,,True,,0.0124,-0.8445
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,providing_in_person_schooling_for_k_12_students,0.64,50,0.505,,True,,0.1435,-0.909
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,requiring_non_essential_businesses_to_close_in_per,0.54,50,0.551,,True,,0.3515,-0.9896
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,requiring_people_to_wear_masks_in_indoor_public_sp,0.62,50,0.861,,True,,1.7529,-0.9251
174,Effects of COVID information on Consumer Behavior and Policy Preferences,4_november_13th_saw_a_daily_record_for_number_of_n,requiring_workers_to_wear_mask,0.62,50,0.847,,True,,1.6896,-0.9251
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,agree_to_be_vaccinated_in_spring_2021_with_covid_v,1.0,50,0.504,,True,,0.139,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,allowing_indoor_dining_at_restaurants,1.0,50,0.477,,True,,0.017,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,allowing_indoor_seating_at_bars,1.0,50,0.409,,True,,-0.2904,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,believe_the_coronavirus_is_under_control_in_your_s,1.0,50,0.206,,True,,-1.2081,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,book_a_flight_for_business_travel,3.0,50,0.162,,True,,-1.407,0.9942
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,book_a_flight_for_personal_travel,3.0,50,0.253,,True,,-0.9957,0.9942
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,book_a_hotel_room_or_vacation_rental,3.0,50,0.274,,True,,-0.9007,0.9942
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,confidence_in_safety_from_covid,3.6,50,0.207,,True,,-1.2036,1.4781
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,eat_at_a_restaurant,3.02,50,0.505,,True,,0.1435,1.0104
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,prohibiting_large_indoor_social_gatherings,1.0,50,0.746,,True,,1.233,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,providing_in_person_schooling_for_college_students,1.0,50,0.567,,True,,0.4238,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,providing_in_person_schooling_for_k_12_students,1.0,50,0.644,,True,,0.7719,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,requiring_non_essential_businesses_to_close_in_per,1.0,50,0.515,,True,,0.1887,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,requiring_people_to_wear_masks_in_indoor_public_sp,1.0,50,0.842,,True,,1.667,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,5_economist_emily_oster_of_brown_university_has_an,requiring_workers_to_wear_mask,1.0,50,0.855,,True,,1.7258,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,agree_to_be_vaccinated_in_spring_2021_with_covid_v,0.94,50,0.491,,True,,0.0803,-0.667
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,allowing_indoor_dining_at_restaurants,1.0,50,0.51,,True,,0.1661,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,allowing_indoor_seating_at_bars,1.0,50,0.41,,True,,-0.2859,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,believe_the_coronavirus_is_under_control_in_your_s,1.0,50,0.25,,True,,-1.0092,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,book_a_flight_for_business_travel,3.92,50,0.159,,True,,-1.4206,1.7362
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,book_a_flight_for_personal_travel,3.92,50,0.234,,True,,-1.0816,1.7362
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,book_a_hotel_room_or_vacation_rental,3.9,50,0.253,,True,,-0.9957,1.72
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,confidence_in_safety_from_covid,3.98,50,0.209,,True,,-1.1946,1.7845
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,eat_at_a_restaurant,3.88,50,0.429,,True,,-0.2,1.7039
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,prohibiting_large_indoor_social_gatherings,0.98,50,0.741,,True,,1.2104,-0.6348
